fid,tweet_text,timestamp,source,symbols,company_names,url,source_ip,protocol,dest_ip,Label,results
45025109,AutoNation $AN Cut to Underweight at Morgan Stanley https://t.co/dSdxE01x84,Thu Jul 12 08:33:49 +0000 2018,dispatchtribune,AN,AutoNation,http://dispatchtribunal.com/?p=2048520,149.171.126.5,udp,59.166.0.7,0,0
45025110,T. Rowe Price Group Inc $TROW Expected to Announce Quarterly Sales of $1.32 Billion https://t.co/wV6Qw9fAzP,Thu Jul 12 08:34:30 +0000 2018,TranscriptDaily,TROW,T. Rowe Price Group,http://zpr.io/6a2uh,149.171.126.5,tcp,59.166.0.7,0,0
45025111,3 Strong Buy Semiconductor Stocks to Consider $MLNX $INTC $MCHP Also $AAPL $MSFT $GOOGL https://t.co/fnkWA61MEd,Thu Jul 12 08:35:23 +0000 2018,TalkMarkets,MCHP,Microchip Technology Incorporated,https://goo.gl/qhbrwx,149.171.126.1,tcp,59.166.0.4,0,0
45025112,Edwin J. Hill Sells 44815 Shares of CarMax Inc $KMX Stock https://t.co/bsg6z8FZ72,Thu Jul 12 08:35:31 +0000 2018,WatchlistN,KMX,CarMax,http://zpr.io/6a2bU,149.171.126.1,tcp,59.166.0.0,0,0
45025113,Stephens Begins Coverage on SLM $SLM https://t.co/RFFtfEgEZS,Thu Jul 12 08:36:31 +0000 2018,WeekHerald,SLM,SLM Corporation,http://weekherald.com/?p=2985000,149.171.126.2,tcp,59.166.0.7,0,0
45025496,Argus Boosts Edison International $EIX Price Target to $75.00 https://t.co/JPKYoDcSoZ,Thu Jul 12 08:37:33 +0000 2018,TheMarketsDaily,EIX,Edison International,http://zpr.io/6a29a,149.171.126.9,tcp,59.166.0.7,0,0
45025497,CarMax Inc $KMX EVP Sells $1924614.51 in Stock https://t.co/ZA6VTqrOCn,Thu Jul 12 08:37:36 +0000 2018,TheMarketsDaily,KMX,CarMax,http://zpr.io/6a29E,149.171.126.4,tcp,59.166.0.6,0,0
45025506,CME Group $CME Earns Neutral Rating from Analysts at Compass Point https://t.co/3Djzl5HQuZ,Thu Jul 12 08:38:25 +0000 2018,OlympiaReport,CME,CME Group Inc.,http://theolympiareport.com/?p=919214,149.171.126.6,tcp,59.166.0.7,0,0
45025507,Stephens Begins Coverage on SLM $SLM https://t.co/v7d73AI7Yz,Thu Jul 12 08:38:40 +0000 2018,ThisLincolnian,SLM,SLM Corporation,http://thelincolnianonline.com/?p=2178280,149.171.126.2,tcp,59.166.0.8,0,0
45025508,CME Group $CME Earns Neutral Rating from Analysts at Compass Point https://t.co/EVcVWJv2Wd,Thu Jul 12 08:39:06 +0000 2018,ZolmaxNews,CME,CME Group Inc.,http://zolmax.com/?p=2376864,149.171.126.9,tcp,59.166.0.1,0,0
45025509,SuperCom $SPCB &amp; Finisar $FNSR Head-To-Head Comparison https://t.co/WAfn0r1yUV,Thu Jul 12 08:42:57 +0000 2018,TheMarketsDaily,FNSR,Finisar Corporation,http://zpr.io/6a2DF,149.171.126.7,udp,59.166.0.2,0,0
45025510,Delphi Technologies $DLPH Upgraded at Morgan Stanley https://t.co/0xcgMnrYXv,Thu Jul 12 08:43:53 +0000 2018,TranscriptDaily,DLPH,Delphi Technologies PLC,http://zpr.io/6a2wR,149.171.126.3,tcp,59.166.0.3,0,0
45025511,Stifel Nicolaus Upgrades Cummins $CMI to âBuyâ https://t.co/q3KHu58Qei,Thu Jul 12 08:44:40 +0000 2018,WatchlistN,CMI,Cummins Inc.,http://zpr.io/6a2wA,149.171.126.1,tcp,59.166.0.6,0,0
45025512,ValuEngine Lowers CenterPoint Energy $CNP to Sell https://t.co/RSIepypPym,Thu Jul 12 08:47:54 +0000 2018,OlympiaReport,CNP,CenterPoint Energy,http://theolympiareport.com/?p=919247,149.171.126.7,udp,59.166.0.3,0,0
45025513,CenterPoint Energy $CNP Rating Lowered to Sell at Zacks Investment Research https://t.co/xKfvBXXnqe,Thu Jul 12 08:47:55 +0000 2018,TheMarketsDaily,CNP,CenterPoint Energy,http://zpr.io/6a23v,149.171.126.1,tcp,59.166.0.4,0,0
45025514,Stifel Nicolaus Upgrades Cummins $CMI to âBuyâ https://t.co/2lmGe9zmWT,Thu Jul 12 08:47:56 +0000 2018,TickerReport,CMI,Cummins Inc.,http://tickerreport.com/?p=3630642,149.171.126.5,tcp,59.166.0.7,0,0
45025515,Michael R. Smith Sells 8000 Shares of MCCORMICK &amp; Co/SH SH NV $MKC Stock https://t.co/7euFcM6eMh,Thu Jul 12 08:53:45 +0000 2018,ledgerzette,MKC,McCormick & Company,http://ledgergazette.com/?p=2821097,149.171.126.8,tcp,59.166.0.6,0,0
45025596,$5.54 Billion in Sales Expected for Dollar Tree Inc. $DLTR This Quarter https://t.co/8IujjN5Yaz,Thu Jul 12 08:53:47 +0000 2018,ledgerzette,DLTR,Dollar Tree,http://ledgergazette.com/?p=2821093,149.171.126.6,tcp,59.166.0.1,0,0
45025597,Zacks: Brokerages Anticipate Varian Medical Systems Inc. $VAR Will Announce Quarterly Sales of $666.31 Million https://t.co/aLXS97V4Ow,Thu Jul 12 08:54:45 +0000 2018,ThisLincolnian,VAR,Varian Medical Systems,http://thelincolnianonline.com/?p=2178343,149.171.126.8,tcp,59.166.0.7,0,0
45025604,Zacks Investment Research Downgrades Envision Healthcare $EVHC to Hold https://t.co/FRvjmz4GTP,Thu Jul 12 09:01:46 +0000 2018,ConsumerFeed,EVHC,Envision Healthcare Corporation,http://zpr.io/6a22h,149.171.126.3,tcp,59.166.0.1,0,0
45025605,Citigroup Cuts Edison International $EIX Price Target to $65.00 https://t.co/UwsKq6y4gl,Thu Jul 12 09:01:47 +0000 2018,ConsumerFeed,EIX,Edison International,http://zpr.io/6a22A,149.171.126.0,tcp,59.166.0.3,0,0
45025644,$drys $tops $dcix  Greekkkkk garbage,Thu Jul 12 09:02:11 +0000 2018,Stevehi92027492,DCIX,Diana Containerships Inc.,,149.171.126.5,tcp,59.166.0.7,0,0
45025645,"Abcam PLC $ABC ""Hold"" Rating Reconfirmed at Peel Hunt; SEIKAGAKU ORDINARY SHARES JAPAN $//hillaryhq.com/2018/07/12/â¦ https://t.co/7Csl01Honl",Thu Jul 12 09:03:10 +0000 2018,usindexlive,ABC,AmerisourceBergen Corporation,https://twitter.com/i/web/status/1017333536817377280,149.171.126.9,udp,59.166.0.2,0,0
45025646,Private Trust Co Boosted By $379592 Its Nisource  $NI Holding; Rexford Industrial Realty Inc. $REXR Had 2 Bulls https://t.co/MgGNYsRAB5,Thu Jul 12 09:03:54 +0000 2018,The_CasualSmart,NI,NiSource Inc.,https://cardinalweekly.com/private-trust-co-boosted-by-379592-its-nisource-ni-holding-rexford-industrial-realty-inc-rexr-had-2-bulls/,149.171.126.2,tcp,59.166.0.2,0,0
45025647,Kinross Gold Corp. $KGC Market Value Declined While Pcj Investment Counsel LTD Has Raised Its Stake; As Cincinnatiâ¦ https://t.co/G9bq8eWXXg,Thu Jul 12 09:04:32 +0000 2018,The_CasualSmart,CINF,Cincinnati Financial Corporation,https://twitter.com/i/web/status/1017333879173210113,149.171.126.3,udp,59.166.0.5,0,0
45025648,Redwood Investments Cut Its Global Pmts $GPN Stake as Market Value Declined; Assurant $AIZ Shareholder Tobam Liftedâ¦ https://t.co/Thuezscmnp,Thu Jul 12 09:06:54 +0000 2018,The_CasualSmart,AIZ,Assurant,https://twitter.com/i/web/status/1017334473678041088,149.171.126.2,tcp,59.166.0.9,0,0
45025649,Acropolis Investment Management Raised Mckesson $MCK Holding By $395500; Blackrock Strategic Municipal Trust Has 4â¦ https://t.co/PQ34SlvjPb,Thu Jul 12 09:07:08 +0000 2018,The_CasualSmart,MCK,McKesson Corporation,https://twitter.com/i/web/status/1017334533312733184,149.171.126.4,udp,59.166.0.1,0,0
45025650,Zacks: Brokerages Expect Cimarex Energy Co $XEC to Post $1.65 EPS https://t.co/oGKv20bN78,Thu Jul 12 09:07:22 +0000 2018,ledgerzette,XEC,Cimarex Energy Co.,http://ledgergazette.com/?p=2821125,149.171.126.9,udp,59.166.0.2,0,0
45025740,Ross Stores $ROST Holder Wedgewood Partners Lifted Holding by $3.79 Million; Fulton Bank Has Lowered Holding in Exxâ¦ https://t.co/zin9HxZ7ly,Thu Jul 12 09:07:53 +0000 2018,The_CasualSmart,ROST,Ross Stores,https://twitter.com/i/web/status/1017334722312142848,149.171.126.5,tcp,59.166.0.3,0,0
45025741,Peel Hunt Reconfirms Its Hold Rating on Abcam PLC $ABC Shares Today https://t.co/snTpifazdg,Thu Jul 12 09:10:10 +0000 2018,The_CasualSmart,ABC,AmerisourceBergen Corporation,https://thecasualsmart.com/2018/07/12/peel-hunt-reconfirms-its-hold-rating-on-abcam-plc-lonabc-shares-today/,149.171.126.1,udp,59.166.0.9,0,0
45025748,Abcam PLC $ABC Shareholders Are Liking The News That Peel Hunt Has Reiterated Their Hold Rating on the Stock - https://t.co/c3CAQelpKT,Thu Jul 12 09:10:22 +0000 2018,whatsonthorold2,ABC,AmerisourceBergen Corporation,https://www.whatsonthorold.com/2018/07/12/abcam-plc-lonabc-shareholders-are-liking-the-news-that-peel-hunt-has-reiterated-their-hold-rating-on-the-stock/,149.171.126.3,tcp,59.166.0.3,0,0
45025749,"Abcam PLC $ABC ""Hold"" Rating Has Just Been Reiterated by Peel Hunt - https://t.co/p45K0A9nO6",Thu Jul 12 09:10:35 +0000 2018,mmahotstuff1,ABC,AmerisourceBergen Corporation,https://www.mmahotstuff.com/2018/07/12/abcam-plc-lonabc-hold-rating-has-just-been-reiterated-by-peel-hunt-2.html,149.171.126.2,tcp,59.166.0.8,0,0
45025864,Peel Hunt Keeps Hold Rating for Abcam PLC $ABC stock. Whatâs the Best Move for Investors? https://t.co/01yqdRGPtz,Thu Jul 12 09:10:53 +0000 2018,reurope_stock,ABC,AmerisourceBergen Corporation,https://reurope.com/2018/07/12/peel-hunt-keeps-hold-rating-for-abcam-plc-lonabc-stock-whats-the-best-move-for-investors-2/,149.171.126.8,udp,59.166.0.2,0,0
45025865,"Abcam PLC $ABC Shareholders Are Liking The News That Peel Hunt Has Reiterated Their ""Hold"" Rating on the Stock - https://t.co/ZA6uPGKLNt",Thu Jul 12 09:11:03 +0000 2018,bibeypost_stock,ABC,AmerisourceBergen Corporation,https://www.bibeypost.com/abcam-plc-lonabc-shareholders-are-liking-the-news-that-peel-hunt-has-reiterated-their-hold-rating-on-the-stock/,149.171.126.9,udp,59.166.0.9,0,0
45025878,RT @reurope_stock: Peel Hunt Keeps Hold Rating for Abcam PLC $ABC stock. Whatâs the Best Move for Investors? https://t.co/01yqdRGPtz,Thu Jul 12 09:11:19 +0000 2018,AviseAnalytics,ABC,AmerisourceBergen Corporation,https://reurope.com/2018/07/12/peel-hunt-keeps-hold-rating-for-abcam-plc-lonabc-stock-whats-the-best-move-for-investors-2/,149.171.126.2,tcp,59.166.0.8,0,0
45025879,Geo Group $GEO to pay $0.47 on Jul 27 2018; Moors &amp; Cabot Has Boosted By $360288 Its Cummins $CMI Stake https://t.co/vnS9nh2tyB,Thu Jul 12 09:12:15 +0000 2018,The_CasualSmart,CMI,Cummins Inc.,https://cardinalweekly.com/geo-group-geo-to-pay-0-47-on-jul-27-2018-moors-cabot-has-boosted-by-360288-its-cummins-cmi-stake/,149.171.126.9,tcp,59.166.0.2,0,0
45025880,Mcgowan Group Asset Management Stake in Main Str Cap $MAIN Cut by $368856 as Valuation Rose; Hudson Bay Capital Maâ¦ https://t.co/75X3DJqkZo,Thu Jul 12 09:12:43 +0000 2018,The_CasualSmart,SYY,Sysco Corporation,https://twitter.com/i/web/status/1017335938589093888,149.171.126.9,tcp,59.166.0.9,0,0
45025881,Viacom Cl B $VIAB Shares Declined While Capital International Investors Has Decreased Its Position; Oppenheimer Assâ¦ https://t.co/q9C3AjNhv0,Thu Jul 12 09:13:08 +0000 2018,The_CasualSmart,VIAB,Viacom,https://twitter.com/i/web/status/1017336042372952065,149.171.126.7,tcp,59.166.0.3,0,0
45026082,Henry Schein $HSIC Stock Rating Upgraded by Zacks Investment Research https://t.co/9i5hNUeH9y,Thu Jul 12 09:13:56 +0000 2018,OlympiaReport,HSIC,Henry Schein,http://theolympiareport.com/?p=919267,149.171.126.9,tcp,59.166.0.3,0,0
45026083,As Finisar Corp. $FNSR Stock Value Declined Holder Kopp Investment Advisors Has Cut Stake; Robeco Institutional Asâ¦ https://t.co/kn2pNvmTYs,Thu Jul 12 09:14:15 +0000 2018,The_CasualSmart,FNSR,Finisar Corporation,https://twitter.com/i/web/status/1017336325899419649,149.171.126.1,udp,59.166.0.9,0,0
45026100,What semiconductor company are you the most bullish on? $INTC $TXN $AVGO $NXPI $MCHP $STM $MXIM $AMD $QRVO $ASMLâ¦ https://t.co/nqnFnCR3ne,Thu Jul 12 09:14:26 +0000 2018,a_ramblings,MCHP,Microchip Technology Incorporated,https://twitter.com/i/web/status/1017336368480047104,149.171.126.1,tcp,59.166.0.3,0,0
45026101,As Saratoga Invt $SAR Stock Value Rose Black Diamond Capital Management Upped Stake; Harris Del $HRS Position Heldâ¦ https://t.co/yjKGaphShm,Thu Jul 12 09:14:47 +0000 2018,The_CasualSmart,HRS,Harris Corporation,https://twitter.com/i/web/status/1017336456522682368,149.171.126.2,tcp,59.166.0.8,0,0
45026102,West Oak Capital Decreased Wisconsin Energy $WEC Holding; Mexico Equity &amp; Income Fund $MXE Has 0.45 Sentiment https://t.co/PamOArlMGH,Thu Jul 12 09:14:54 +0000 2018,The_CasualSmart,WEC,WEC Energy Group,https://cardinalweekly.com/west-oak-capital-decreased-wisconsin-energy-wec-holding-mexico-equity-income-fund-mxe-has-0-45-sentiment/,149.171.126.9,udp,59.166.0.8,0,0
45026103,Zoetis $ZTS to pay $0.13 on Sep 4 2018; Shorts at SUNRISE COMMUNICATIONS GROUP LTD ORDINAR $SNMMF Raised By 1039.1â¦ https://t.co/NdFrseLzOw,Thu Jul 12 09:14:56 +0000 2018,The_CasualSmart,ZTS,Zoetis Inc.,https://twitter.com/i/web/status/1017336494539800576,149.171.126.1,tcp,59.166.0.9,0,0
45026184,International Paper $IP Downgraded by Zacks Investment Research to Hold https://t.co/vvh2Xvb11N,Thu Jul 12 09:15:40 +0000 2018,dispatchtribune,IP,International Paper Company,http://dispatchtribunal.com/?p=2048612,10.40.182.3,arp,10.40.182.3,0,0
45026185,LTC Properties $LTC to pay $0.19 on Jul 31 2018; Synopsys $SNPS Shorts Decreased By 15.87% https://t.co/5zZJsudXM5,Thu Jul 12 09:16:26 +0000 2018,The_CasualSmart,SNPS,Synopsys,https://cardinalweekly.com/ltc-properties-ltc-to-pay-0-19-on-jul-31-2018-synopsys-snps-shorts-decreased-by-15-87/,10.40.170.2,arp,10.40.170.2,0,0
45026186,Numis Downgrades Abcam PLC $ABC; Shorts at Synovus Financial $//flecha123.com/2018/07/12/numis-downgrades-abcam-plcâ¦ https://t.co/6J44mB1mz6,Thu Jul 12 09:17:01 +0000 2018,skatroni_xxx,ABC,AmerisourceBergen Corporation,https://twitter.com/i/web/status/1017337022091063296,10.40.182.3,arp,10.40.182.1,0,0
45026187,Cimarex Energy Co $XEC Holder Sei Investments Company Decreased Its Stake by $3.45 Million as Stock Value Declined;â¦ https://t.co/Pm46Oerex6,Thu Jul 12 09:17:30 +0000 2018,The_CasualSmart,XEC,Cimarex Energy Co.,https://twitter.com/i/web/status/1017337143121924097,149.171.126.15,udp,175.45.176.0,0,0
45026328,Short sale volume (not short interest) for $XLE at 2018-07-11 is 61%. https://t.co/PkrvF1WINl $KO 62% $CYH 50% $JONE 52% $DISCA 44%,Thu Jul 12 09:18:01 +0000 2018,shortvolumes,DISCA,Discovery,http://shortvolumes.com/?t=XLE,149.171.126.1,tcp,59.166.0.3,0,0
45026329,Barclays Begins Coverage on Consolidated Edison $ED https://t.co/fUn3uRPA66,Thu Jul 12 09:18:24 +0000 2018,dakotafinancial,ED,Consolidated Edison,http://dakotafinancialnews.com/?p=312751,149.171.126.8,tcp,59.166.0.8,0,0
45026330,Artal Group Sa Has Boosted Its Position in Incyte $Call $INCY as Valuation Declined; Smith Salley &amp; Associates Holdâ¦ https://t.co/p14atg6e6L,Thu Jul 12 09:20:02 +0000 2018,The_CasualSmart,HCP,HCP,https://twitter.com/i/web/status/1017337778936451072,149.171.126.0,tcp,59.166.0.2,0,0
45026331,CarMax Inc $KMX SVP Sells $451763.04 in Stock https://t.co/2njrvGjHfW,Thu Jul 12 09:20:08 +0000 2018,TranscriptDaily,KMX,CarMax,http://zpr.io/6a2eA,149.171.126.2,tcp,59.166.0.5,0,0
45026332,As Avery Dennison $AVY Share Price Declined James Investment Research Has Decreased Its Holding; Charter Trust Comâ¦ https://t.co/TW7mCwSZZ8,Thu Jul 12 09:21:26 +0000 2018,The_CasualSmart,AVY,Avery Dennison Corporation,https://twitter.com/i/web/status/1017338132717559815,149.171.126.1,tcp,59.166.0.1,0,0
45026333,Argyle Capital Management Has Cut Deere &amp; Company $DE Stake by $781510; Share Price Declined; As Cummins $CMI Valuâ¦ https://t.co/qNr2Pf93zr,Thu Jul 12 09:22:45 +0000 2018,The_CasualSmart,CMI,Cummins Inc.,https://twitter.com/i/web/status/1017338464776409088,149.171.126.5,udp,59.166.0.1,0,0
45026432,Zacks: Brokerages Anticipate Yum! Brands Inc. $YUM Will Announce Earnings of $0.74 Per Share https://t.co/0SM11huilB,Thu Jul 12 09:24:13 +0000 2018,ZolmaxNews,YUM,YUM! Brands,http://zolmax.com/?p=2376977,149.171.126.8,tcp,59.166.0.6,0,0
45026433,Thermo Fisher Scientific $TMO Stock Declined While Arcadia Investment Management Decreased Its Holding by $310854;â¦ https://t.co/oIxeC6JgeO,Thu Jul 12 09:24:42 +0000 2018,The_CasualSmart,TMO,Thermo Fisher Scientific Inc.,https://twitter.com/i/web/status/1017338953928724483,149.171.126.7,udp,59.166.0.2,0,0
45026436,Mosaic Co New $Call $MOS Shareholder J Goldman &amp; Company LP Raised Its Position by $6.67 Million as Share Price Decâ¦ https://t.co/5eQd7a6whS,Thu Jul 12 09:26:15 +0000 2018,The_CasualSmart,MOS,The Mosaic Company,https://twitter.com/i/web/status/1017339344481325061,149.171.126.1,udp,59.166.0.3,0,0
45026437,Real Estate Management Services Has Lifted By $4.73 Million Its Hcp  $HCP Position; Last Week Euronet Worldwide Inâ¦ https://t.co/4sINpyq9dS,Thu Jul 12 09:27:34 +0000 2018,The_CasualSmart,HCP,HCP,https://twitter.com/i/web/status/1017339673444782080,149.171.126.2,udp,59.166.0.5,0,0
45026438,Bluestein R H &amp; Company Raised Stake in Thermo Fisher Scientific $TMO by $1.03 Million as Stock Value Declined; Asâ¦ https://t.co/W5ZUL5MRT6,Thu Jul 12 09:27:47 +0000 2018,The_CasualSmart,TMO,Thermo Fisher Scientific Inc.,https://twitter.com/i/web/status/1017339731569455104,149.171.126.9,tcp,59.166.0.7,0,0
45026528,Aar $AIR Valuation Rose While Marcato Capital Management LP Has Lowered Stake; Rdl Financial Trimmed Hartford Finlâ¦ https://t.co/UanSxQ5dey,Thu Jul 12 09:29:51 +0000 2018,The_CasualSmart,HIG,The Hartford Financial Services Group,https://twitter.com/i/web/status/1017340251554099201,149.171.126.4,tcp,59.166.0.3,0,0
45026529,Nextera Energy $NEE Holder Sentry Select Capital Upped Its Position by $2.89 Million as Market Valuation Rose; As Aâ¦ https://t.co/t0pf2XFD3m,Thu Jul 12 09:31:10 +0000 2018,The_CasualSmart,NEE,NextEra Energy,https://twitter.com/i/web/status/1017340579250917376,149.171.126.6,tcp,59.166.0.8,0,0
45026530,McKesson $MCK Upgraded by Standpoint Research to Buy https://t.co/xYuWf99s4m,Thu Jul 12 09:31:13 +0000 2018,WatchlistN,MCK,McKesson Corporation,http://zpr.io/6a2Bj,149.171.126.2,tcp,59.166.0.8,0,0
45026531,Comparing Evertec $EVTC and DXC Technology $DXC https://t.co/gYJCuEYJeD,Thu Jul 12 09:31:15 +0000 2018,WatchlistN,DXC,DXC Technology Company,http://zpr.io/6a2BY,149.171.126.6,tcp,59.166.0.1,0,0
45026610,As Becton Dickinson &amp; Co $BDX Valuation Declined Liberty Mutual Group Asset Management Lifted Its Holding by $317â¦ https://t.co/678Qtd0ZNC,Thu Jul 12 09:33:11 +0000 2018,The_CasualSmart,BDX,Becton Dickinson,https://twitter.com/i/web/status/1017341090494648321,149.171.126.8,tcp,59.166.0.5,0,0
45026611,Aptiv $APTV vs. Gentex $GNTX Head-To-Head Analysis https://t.co/dFsU4r7i3d,Thu Jul 12 09:33:13 +0000 2018,TickerReport,GNTX,Gentex Corporation,http://tickerreport.com/?p=3630808,149.171.126.6,udp,59.166.0.2,0,0
45026612,American Money Management Has Boosted Position in Philip Morris International $PM as Stock Declined; Synovus Financâ¦ https://t.co/hOxiDrBMN2,Thu Jul 12 09:33:46 +0000 2018,The_CasualSmart,APD,Air Products and Chemicals,https://twitter.com/i/web/status/1017341235449737217,149.171.126.8,tcp,59.166.0.3,0,0
45026613,As Tyson Foods $TSN Share Price Declined State Of Alaska Department Of Revenue Lowered by $417560 Its Position; Câ¦ https://t.co/2HqfIXRGpV,Thu Jul 12 09:34:17 +0000 2018,The_CasualSmart,TSN,Tyson Foods,https://twitter.com/i/web/status/1017341365045399553,149.171.126.6,tcp,59.166.0.7,0,0
45026614,Miragen Therapeutics $MGEN and Laboratory Corp. of America $LH Critical Survey https://t.co/bGhB2ay30Q,Thu Jul 12 09:34:22 +0000 2018,ThisLincolnian,LH,Laboratory Corporation of America Holdings,http://thelincolnianonline.com/?p=2178466,149.171.126.2,tcp,59.166.0.2,0,0
45026615,Crow Point Partners Boosted Its Entergy $ETR Position; SSAB SWEDISH STEEL A SH SK25 P ORDINARY $SSAAF Sellers Increâ¦ https://t.co/E0Df1Pfckk,Thu Jul 12 09:36:53 +0000 2018,The_CasualSmart,ETR,Entergy Corporation,https://twitter.com/i/web/status/1017342020036317184,149.171.126.2,udp,59.166.0.5,0,0
45026616,As Viacom New $VIAB Valuation Declined Holder Kiltearn Partners Llp Has Decreased Its Stake; As American Campus Coâ¦ https://t.co/ZiggP9wVrv,Thu Jul 12 09:37:13 +0000 2018,The_CasualSmart,VIAB,Viacom,https://twitter.com/i/web/status/1017342105050664960,149.171.126.8,udp,59.166.0.7,0,0
45026617,American National Bank Increased Mckesson Com $MCK Stake; Valueact Holdings LP Has Lowered Its Armstrong World Indsâ¦ https://t.co/hmFkMOo3qM,Thu Jul 12 09:37:21 +0000 2018,The_CasualSmart,MCK,McKesson Corporation,https://twitter.com/i/web/status/1017342139351666688,149.171.126.1,tcp,59.166.0.7,0,0
45026618,Air Products &amp; Chemicals $APD Shareholder Sumitomo Mitsui Trust Holdings Trimmed Its Stake by $1.57 Million; 13D Maâ¦ https://t.co/lICA6zIwJ2,Thu Jul 12 09:37:39 +0000 2018,beyond_ninety,APD,Air Products and Chemicals,https://twitter.com/i/web/status/1017342210935869440,149.171.126.13,tcp,175.45.176.3,0,0
45026619,Hormel Foods Corp $HRL Director Sells $373000.00 in Stock https://t.co/43bTOYixXo,Thu Jul 12 09:41:46 +0000 2018,dispatchtribune,HRL,Hormel Foods Corporation,http://dispatchtribunal.com/?p=2048747,149.171.126.5,tcp,59.166.0.0,0,0
45026700,Insider Selling: Xilinx Inc. $XLNX SVP Sells $287615.63 in Stock https://t.co/U0MWPu52af,Thu Jul 12 09:41:49 +0000 2018,dispatchtribune,XLNX,Xilinx,http://dispatchtribunal.com/?p=2048743,149.171.126.7,tcp,59.166.0.1,0,0
45026701,Analyzing Evertec $EVTC &amp; DXC Technology $DXC https://t.co/RVtNhkogWl,Thu Jul 12 09:43:05 +0000 2018,TickerReport,DXC,DXC Technology Company,http://tickerreport.com/?p=3630860,149.171.126.2,udp,59.166.0.7,0,0
45026706,OâReilly Automotive $ORLY Stock Rating Lowered by Zacks Investment Research https://t.co/qhgcHSeVi2,Thu Jul 12 09:43:25 +0000 2018,TheMarketsDaily,ORLY,O'Reilly Automotive,http://zpr.io/6ak6T,149.171.126.1,udp,59.166.0.9,0,0
45026707,Brokerages Set UDR Inc. $UDR PT at $38.91 https://t.co/ZenQnCpBox,Thu Jul 12 09:43:36 +0000 2018,TheMarketsDaily,UDR,UDR,http://zpr.io/6ak69,149.171.126.1,udp,59.166.0.9,0,0
45026708,Have you heard âTunes Ft. $avy Speedz -Both Sidesâ by Savy Speedz on #SoundCloud? #np https://t.co/U60bClqXgI,Thu Jul 12 09:43:42 +0000 2018,keithRicardo,AVY,Avery Dennison Corporation,https://soundcloud.com/savy-speedz/tunes-ft-avy-speedz-both-sides?utm_source=soundcloud&utm_campaign=share&utm_medium=twitter,149.171.126.9,tcp,59.166.0.1,0,0
